CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Ratio_Balance_Salary,Ratio_Balance_Age,Ratio_Salary_Age,Engagement_Score,Ratio_Products_Age,Relative_Salary,Ratio_CreditScore_Age,Zero_Balance_HasCrCard,Low_Balance_Active,Active_HasCrCard,Log_Salary
591.0,Germany,Female,47.0,1.0,115221.36,1.0,1.0,0.0,161884.97,1,0.7117483482252861,2451.5182978723406,3444.3610638297873,2.0,0.02127659574468085,1.3558572267600202,12.574468085106384,False,False,0.0,11.994647477479537
498.0,France,Female,32.0,7.0,0.0,1.0,1.0,0.0,74850.84,0,0.0,0.0,2339.08875,2.0,0.03125,0.6369661931847216,15.5625,True,False,0.0,11.22326597204396
516.0,France,Male,48.0,9.0,0.0,1.0,1.0,1.0,72945.61,0,0.0,0.0,1519.7002083333334,3.0,0.020833333333333332,0.6207530538232753,10.75,True,True,1.0,11.197483082686102
597.0,France,Female,40.0,1.0,0.0,1.0,1.0,0.0,163471.01,0,0.0,0.0,4086.77525,2.0,0.025,1.39110672553256,14.925,True,False,0.0,12.00439706200376
619.0,Spain,Female,47.0,4.0,68892.77,1.0,0.0,0.0,131093.99,1,0.5255219556594471,1465.8036170212768,2789.233829787234,1.0,0.02127659574468085,1.1137524623343573,13.170212765957446,False,False,0.0,11.783677453918601
678.0,France,Female,38.0,5.0,0.0,1.0,1.0,0.0,84300.4,1,0.0,0.0,2218.431578947368,2.0,0.02631578947368421,0.717380123883036,17.842105263157894,True,False,0.0,11.342153751206732
745.0,Germany,Male,29.0,8.0,129855.32,2.0,1.0,1.0,116973.48,0,1.1101261585104591,4477.769655172414,4033.5682758620687,4.0,0.06896551724137931,0.9797039107291348,25.689655172413794,False,False,1.0,11.669711070330221
637.0,Germany,Male,46.0,0.0,127864.22,1.0,1.0,1.0,151336.96,0,0.8448975055399554,2779.656956521739,3289.9339130434782,3.0,0.021739130434782608,1.2675130426987267,13.847826086956522,False,False,1.0,11.927270760575265
773.0,France,Male,41.0,5.0,0.0,2.0,1.0,0.0,131283.6,0,0.0,0.0,3202.039024390244,3.0,0.04878048780487805,1.1171980824742345,18.853658536585368,True,False,0.0,11.785122764760093
583.0,France,Male,31.0,3.0,142643.54,1.0,1.0,0.0,136301.1,0,1.0465325665016643,4601.404516129032,4396.8096774193555,2.0,0.03225806451612903,1.1598960384932229,18.806451612903224,False,False,0.0,11.822629024755956
667.0,France,Male,32.0,2.0,0.0,2.0,0.0,0.0,127847.25,0,0.0,0.0,3995.2265625,2.0,0.0625,1.087955407603113,20.84375,False,False,0.0,11.758599292710127
703.0,France,Female,27.0,1.0,127637.92,1.0,1.0,1.0,121798.52,0,1.0479431112956052,4727.3303703703705,4511.056296296297,3.0,0.037037037037037035,1.0364818834355525,26.037037037037038,False,False,1.0,11.710131693363468
679.0,France,Male,55.0,4.0,152683.53,1.0,1.0,1.0,92664.09,0,1.647709808621657,2776.0641818181816,1684.8016363636364,3.0,0.01818181818181818,0.7885535105848702,12.345454545454546,False,False,1.0,11.436747089471428
806.0,France,Male,38.0,6.0,0.0,2.0,0.0,0.0,49812.68,0,0.0,0.0,1310.86,2.0,0.05263157894736842,0.4238962869612248,21.210526315789473,False,False,0.0,10.81604492408512
577.0,Spain,Male,35.0,3.0,157761.56,1.0,1.0,1.0,93718.15,0,1.6833618674717759,4507.473142857143,2677.6614285714286,3.0,0.02857142857142857,0.7962136199220166,16.485714285714284,False,False,1.0,11.448057823011675
712.0,France,Male,26.0,9.0,134936.94,1.0,1.0,0.0,71323.23,0,1.8919073070583037,5189.882307692308,2743.201153846154,2.0,0.038461538461538464,0.6069469133377572,27.384615384615383,False,False,0.0,11.174991380369729
709.0,France,Male,35.0,10.0,0.0,2.0,1.0,1.0,40313.47,0,0.0,0.0,1151.8134285714286,4.0,0.05714285714285714,0.34305984435133235,20.257142857142856,True,True,1.0,10.60446574056117
679.0,Spain,Male,39.0,2.0,0.0,1.0,1.0,0.0,131283.6,0,0.0,0.0,3366.246153846154,2.0,0.02564102564102564,1.1153633569633425,17.41025641025641,True,False,0.0,11.785122764760093
755.0,Spain,Male,43.0,0.0,0.0,2.0,1.0,0.0,96792.15,0,0.0,0.0,2250.9802325581395,3.0,0.046511627906976744,0.8223298062492145,17.558139534883722,True,False,0.0,11.480331506297937
727.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,0.0,52876.41,0,0.0,0.0,1355.8053846153848,3.0,0.05128205128205128,0.4492290747798663,18.641025641025642,True,False,0.0,10.875731494506097
807.0,Germany,Female,36.0,1.0,127864.4,1.0,1.0,0.0,183542.08,0,0.6966489646406971,3551.788888888889,5098.391111111111,2.0,0.027777777777777776,1.5372449683411977,22.416666666666668,False,False,0.0,12.120204687315345
706.0,Spain,Male,38.0,7.0,169832.57,1.0,1.0,1.0,77877.23,0,2.1807731220024134,4469.278157894737,2049.400789473684,3.0,0.02631578947368421,0.6616318312706714,18.57894736842105,False,False,1.0,11.26290173195514
605.0,France,Male,29.0,8.0,0.0,2.0,1.0,1.0,168834.38,0,0.0,0.0,5821.875172413793,4.0,0.06896551724137931,1.4367479684570368,20.862068965517242,True,True,1.0,12.036679436337977
656.0,France,Female,28.0,10.0,0.0,2.0,0.0,0.0,72861.84,0,0.0,0.0,2602.2085714285713,2.0,0.07142857142857142,0.6200401873009612,23.428571428571427,False,False,0.0,11.196334048666472
683.0,Spain,Female,47.0,5.0,113599.42,1.0,0.0,0.0,88729.22,1,1.2802932337284154,2417.0089361702126,1887.855744680851,1.0,0.02127659574468085,0.7538285107960091,14.53191489361702,False,False,0.0,11.393355809258294
685.0,France,Female,28.0,2.0,154870.28,1.0,1.0,0.0,126172.11,0,1.22745256459609,5531.081428571429,4506.146785714286,2.0,0.03571428571428571,1.0737002897066212,24.464285714285715,False,False,0.0,11.745410131900712
573.0,France,Female,36.0,4.0,0.0,2.0,1.0,0.0,129891.66,0,0.0,0.0,3608.101666666667,3.0,0.05555555555555555,1.1053529418860788,15.916666666666666,True,False,0.0,11.774463696058374
679.0,Germany,Female,38.0,10.0,108128.96,2.0,1.0,0.0,92916.54,1,1.1637213352972464,2845.4989473684213,2445.172105263158,3.0,0.05263157894736842,0.7782165462583491,17.86842105263158,False,False,0.0,11.439467712147323
599.0,France,Female,42.0,5.0,0.0,1.0,1.0,0.0,28188.96,0,0.0,0.0,671.1657142857142,2.0,0.023809523809523808,0.23988260574011447,14.261904761904763,True,False,0.0,10.246721165164264
696.0,Spain,Female,38.0,6.0,134237.07,1.0,1.0,0.0,174431.01,0,0.7695711330227349,3532.5544736842107,4590.289736842105,2.0,0.02631578947368421,1.4819364861422626,18.31578947368421,False,False,0.0,12.069290317192936
679.0,France,Male,38.0,7.0,153548.12,1.0,1.0,1.0,93959.96,0,1.6341867323059736,4040.74,2472.6305263157897,3.0,0.02631578947368421,0.7995811140260913,17.86842105263158,False,False,1.0,11.450634655834321
598.0,France,Female,34.0,0.0,0.0,2.0,1.0,1.0,179521.24,0,0.0,0.0,5280.036470588235,4.0,0.058823529411764705,1.527691083207627,17.58823529411765,True,True,1.0,12.098054378956983
685.0,France,Male,36.0,3.0,0.0,2.0,0.0,1.0,155870.82,0,0.0,0.0,4329.745,3.0,0.05555555555555555,1.326430576383391,19.02777777777778,False,True,0.0,11.956789281811925
679.0,France,Female,44.0,0.0,0.0,2.0,1.0,0.0,146511.2,0,0.0,0.0,3329.8,3.0,0.045454545454545456,1.2467820177158386,15.431818181818182,True,False,0.0,11.89486398042248
725.0,France,Male,29.0,5.0,0.0,2.0,1.0,1.0,87067.73,0,0.0,0.0,3002.335517241379,4.0,0.06896551724137931,0.7409295677554879,25.0,True,True,1.0,11.37445308575097
679.0,Germany,Female,29.0,5.0,90594.55,1.0,0.0,1.0,138051.19,0,0.6562388198174894,3123.9500000000003,4760.385862068965,2.0,0.034482758620689655,1.156238924616168,23.413793103448278,False,False,0.0,11.835387081049928
651.0,France,Male,35.0,6.0,132088.59,1.0,0.0,1.0,51695.41,0,2.555131877278853,3773.959714285714,1477.0117142857143,2.0,0.02857142857142857,0.4399179556678775,18.6,False,False,0.0,10.85314361901395
678.0,Germany,Male,23.0,4.0,132412.38,1.0,1.0,1.0,178074.04,0,0.7435804792208903,5757.06,7742.3495652173915,3.0,0.043478260869565216,1.491447748560925,29.47826086956522,False,False,1.0,12.089960313470986
621.0,France,Female,35.0,8.0,0.0,2.0,1.0,1.0,50783.1,0,0.0,0.0,1450.9457142857143,4.0,0.05714285714285714,0.43215437375344135,17.742857142857144,True,True,1.0,10.83533859244833
587.0,France,Male,27.0,6.0,0.0,1.0,1.0,1.0,106969.98,0,0.0,0.0,3961.851111111111,3.0,0.037037037037037035,0.9102938717273689,21.74074074074074,True,True,1.0,11.580312861705345
663.0,Germany,Female,39.0,2.0,118627.23,3.0,1.0,0.0,187976.88,1,0.6310735128703061,3041.723846153846,4819.92,4.0,0.07692307692307693,1.5743883524937559,17.0,False,False,0.0,12.144079575315187
732.0,France,Male,37.0,4.0,137781.65,2.0,1.0,1.0,40257.79,0,3.4224841949843743,3723.828378378378,1088.0483783783784,4.0,0.05405405405405406,0.3425860183042696,19.783783783783782,False,False,1.0,10.603083644097325
594.0,Germany,Male,22.0,1.0,108269.2,1.0,1.0,0.0,124052.97,0,0.872765883799477,4921.327272727272,5638.771363636363,2.0,0.045454545454545456,1.0389977270622712,27.0,False,False,0.0,11.728471991832361
697.0,France,Female,37.0,1.0,142639.64,1.0,0.0,0.0,172495.81,0,0.8269165494512593,3855.1254054054057,4662.048918918919,1.0,0.02702702702702703,1.467906030660645,18.83783783783784,False,False,0.0,12.058134022528936
675.0,France,Male,51.0,4.0,0.0,1.0,0.0,0.0,157932.75,1,0.0,0.0,3096.720588235294,1.0,0.0196078431372549,1.3439772024828893,13.235294117647058,False,False,0.0,11.969930920279218
687.0,France,Female,46.0,9.0,0.0,2.0,1.0,0.0,85421.48,0,0.0,0.0,1856.9886956521739,3.0,0.043478260869565216,0.726920298179751,14.934782608695652,True,False,0.0,11.355364576987354
635.0,Germany,Female,51.0,3.0,130170.82,1.0,1.0,1.0,143882.25,1,0.904703811623741,2552.3690196078433,2821.220588235294,3.0,0.0196078431372549,1.2050765952206182,12.450980392156863,False,False,1.0,11.87675748582245
633.0,Germany,Female,30.0,7.0,105588.06,1.0,1.0,1.0,114020.06,1,0.9260481006587788,3519.602,3800.6686666666665,3.0,0.03333333333333333,0.9549677301519165,21.1,False,False,1.0,11.644138447156989
719.0,France,Female,67.0,6.0,0.0,1.0,1.0,1.0,124419.58,0,0.0,0.0,1857.008656716418,3.0,0.014925373134328358,1.0587865978557078,10.73134328358209,True,True,1.0,11.73142287968811
696.0,France,Female,29.0,9.0,0.0,2.0,1.0,1.0,86733.61,0,0.0,0.0,2990.8141379310346,4.0,0.06896551724137931,0.7380862710808364,24.0,True,True,1.0,11.370608275730682
667.0,France,Female,39.0,1.0,0.0,2.0,1.0,0.0,143628.31,0,0.0,0.0,3682.7771794871796,3.0,0.05128205128205128,1.2222491805603664,17.102564102564102,True,False,0.0,11.874991023404025
652.0,Spain,Male,30.0,8.0,0.0,2.0,1.0,1.0,87822.14,0,0.0,0.0,2927.404666666667,4.0,0.06666666666666667,0.7461221118715866,21.733333333333334,True,True,1.0,11.383080298429828
584.0,Spain,Male,28.0,2.0,0.0,2.0,0.0,1.0,90876.95,0,0.0,0.0,3245.605357142857,3.0,0.07142857142857142,0.7720752631904504,20.857142857142858,False,True,0.0,11.41727267648225
638.0,Spain,Female,34.0,6.0,0.0,2.0,1.0,1.0,100365.51,0,0.0,0.0,2951.9267647058823,4.0,0.058823529411764705,0.8526884710423687,18.764705882352942,True,True,1.0,11.516583864857289
693.0,France,Male,37.0,8.0,0.0,2.0,1.0,1.0,193014.26,0,0.0,0.0,5216.601621621622,4.0,0.05405405405405406,1.6425140776318088,18.72972972972973,True,True,1.0,12.170524532118877
653.0,Spain,Male,34.0,9.0,0.0,2.0,0.0,0.0,159123.82,0,0.0,0.0,4680.112352941177,2.0,0.058823529411764705,1.3518891776888404,19.205882352941178,False,False,0.0,11.977444204672894
719.0,Germany,Female,38.0,6.0,115251.64,1.0,1.0,0.0,145562.4,0,0.7917679290805868,3032.9378947368423,3830.5894736842106,2.0,0.02631578947368421,1.2191485842356629,18.92105263157895,False,False,0.0,11.888367009518703
567.0,France,Male,41.0,3.0,146566.01,2.0,1.0,0.0,79616.37,0,1.8409029449596863,3574.7807317073175,1941.8626829268292,3.0,0.04878048780487805,0.6775199331642273,13.829268292682928,False,False,0.0,11.28498756410721
605.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,91624.19,0,0.0,0.0,2411.162894736842,3.0,0.05263157894736842,0.7797041624106509,15.921052631578947,True,False,0.0,11.425461512856652
628.0,Spain,Male,40.0,6.0,0.0,2.0,1.0,1.0,159718.28,0,0.0,0.0,3992.957,4.0,0.05,1.35693960973961,15.7,True,True,1.0,11.98117305327819
706.0,France,Male,41.0,1.0,0.0,2.0,1.0,0.0,174729.3,0,0.0,0.0,4261.690243902439,3.0,0.04878048780487805,1.4869125992284278,17.21951219512195,True,False,0.0,12.070998921266309
446.0,Germany,Male,40.0,4.0,126969.96,3.0,1.0,1.0,131301.74,1,0.9670089672840589,3174.2490000000003,3282.5434999999998,5.0,0.075,1.0997093372236173,11.15,False,False,1.0,11.78526092831382
631.0,France,Male,35.0,8.0,110824.52,1.0,1.0,1.0,67445.85,0,1.6431629225519435,3166.4148571428573,1927.024285714286,3.0,0.02857142857142857,0.5739511583384738,18.02857142857143,False,False,1.0,11.119095159285171
673.0,France,Male,34.0,5.0,84587.9,1.0,1.0,1.0,114869.96,0,0.7363796418141,2487.8794117647058,3378.5282352941176,3.0,0.029411764705882353,0.9775211758810088,19.794117647058822,False,False,1.0,11.651564690377967
556.0,France,Female,40.0,8.0,0.0,2.0,1.0,1.0,47322.05,0,0.0,0.0,1183.05125,4.0,0.05,0.4027015066523911,13.9,True,True,1.0,10.764752770791196
706.0,France,Female,27.0,3.0,0.0,2.0,1.0,1.0,166475.44,0,0.0,0.0,6165.757037037037,4.0,0.07407407407407407,1.4166738446161933,26.14814814814815,True,True,1.0,12.022609076888852
668.0,France,Female,57.0,6.0,0.0,1.0,1.0,1.0,151871.84,1,0.0,0.0,2664.418245614035,3.0,0.017543859649122806,1.2924000288675335,11.719298245614034,True,True,1.0,11.930798870753591
509.0,France,Female,31.0,2.0,0.0,2.0,0.0,1.0,182436.81,0,0.0,0.0,5885.058387096774,3.0,0.06451612903225806,1.5525020208519285,16.419354838709676,False,True,0.0,12.114164626807085
621.0,France,Male,34.0,1.0,0.0,1.0,1.0,1.0,146723.72,0,0.0,0.0,4315.403529411765,3.0,0.029411764705882353,1.2485905218739162,18.264705882352942,True,True,1.0,11.8963134570928
569.0,France,Female,45.0,2.0,0.0,1.0,1.0,0.0,140881.2,1,0.0,0.0,3130.6933333333336,2.0,0.022222222222222223,1.1988718049830225,12.644444444444444,True,False,0.0,11.855679359175358
614.0,Spain,Female,46.0,7.0,0.0,1.0,1.0,0.0,48378.4,1,0.0,0.0,1051.704347826087,2.0,0.021739130434782608,0.4110147393011417,13.347826086956522,True,False,0.0,10.786829382268182
599.0,France,Female,37.0,6.0,0.0,2.0,1.0,1.0,79618.79,0,0.0,0.0,2151.8591891891892,4.0,0.05405405405405406,0.6775405268968763,16.18918918918919,True,True,1.0,11.285017959022571
706.0,Spain,Male,48.0,4.0,61710.44,1.0,1.0,0.0,1557.82,1,39.61333145036012,1285.6341666666667,32.45458333333333,2.0,0.020833333333333332,0.013234976377435065,14.708333333333334,False,False,0.0,7.351684403764591
757.0,France,Male,27.0,5.0,0.0,2.0,1.0,0.0,177852.57,0,0.0,0.0,6587.1322222222225,3.0,0.07407407407407407,1.513491023761647,28.037037037037038,True,False,0.0,12.088715850270445
695.0,France,Male,53.0,0.0,104356.94,1.0,1.0,1.0,69759.73,0,1.4959481637901983,1968.9988679245284,1316.221320754717,3.0,0.018867924528301886,0.5936418302813171,13.11320754716981,False,False,1.0,11.15282652297765
583.0,France,Female,38.0,7.0,0.0,1.0,1.0,1.0,131886.46,1,0.0,0.0,3470.6963157894734,3.0,0.02631578947368421,1.1223283046497414,15.342105263157896,True,True,1.0,11.789704262161514
682.0,France,Male,28.0,1.0,0.0,2.0,1.0,0.0,46632.87,0,0.0,0.0,1665.4596428571429,3.0,0.07142857142857142,0.3968367179470265,24.357142857142858,True,False,0.0,10.750082380139402
815.0,France,Male,32.0,9.0,0.0,2.0,1.0,0.0,92621.9,0,0.0,0.0,2894.434375,3.0,0.0625,0.7881944818326149,25.46875,True,False,0.0,11.436291690276596
712.0,France,Male,38.0,2.0,0.0,2.0,1.0,1.0,47318.75,0,0.0,0.0,1245.2302631578948,4.0,0.05263157894736842,0.40267342428968794,18.736842105263158,True,True,1.0,10.764683034900006
673.0,France,Female,39.0,1.0,0.0,1.0,0.0,0.0,90876.95,0,0.0,0.0,2330.1782051282053,1.0,0.02564102564102564,0.7733452943178498,17.256410256410255,False,False,0.0,11.41727267648225
646.0,France,Female,53.0,5.0,0.0,2.0,1.0,0.0,132673.23,1,0.0,0.0,2503.268490566038,3.0,0.03773584905660377,1.129023565408498,12.18867924528302,True,False,0.0,11.795652004023705
553.0,Spain,Male,43.0,3.0,0.0,1.0,1.0,0.0,123410.88,0,0.0,0.0,2870.020465116279,2.0,0.023255813953488372,1.0484780536380798,12.86046511627907,True,False,0.0,11.723282658104797
528.0,France,Male,36.0,1.0,0.0,2.0,1.0,0.0,1276.87,0,0.0,0.0,35.46861111111111,3.0,0.05555555555555555,0.010865917110506381,14.666666666666666,True,False,0.0,7.1529499083237535
663.0,France,Female,28.0,1.0,0.0,2.0,0.0,1.0,85901.09,0,0.0,0.0,3067.8960714285713,3.0,0.07142857142857142,0.7310016866573329,23.678571428571427,False,True,0.0,11.360963438293359
671.0,France,Female,28.0,7.0,0.0,2.0,1.0,1.0,161479.19,0,0.0,0.0,5767.113928571429,4.0,0.07142857142857142,1.3741567219933988,23.964285714285715,True,True,1.0,11.992137751582485
663.0,Germany,Male,44.0,2.0,125584.17,2.0,0.0,1.0,173576.71,0,0.7235081826357925,2854.185681818182,3944.925227272727,3.0,0.045454545454545456,1.4537806483871123,15.068181818181818,False,False,0.0,12.064380674347067
696.0,France,Female,48.0,5.0,0.0,2.0,1.0,0.0,167984.72,1,0.0,0.0,3499.681666666667,3.0,0.041666666666666664,1.429517525943615,14.5,True,False,0.0,12.03163425477269
573.0,France,Female,44.0,7.0,61710.42,1.0,1.0,1.0,101168.9,0,0.6099742114424492,1402.5095454545453,2299.293181818182,3.0,0.022727272727272728,0.8609278012335704,13.022727272727273,False,False,1.0,11.524556560764141
663.0,France,Female,21.0,8.0,0.0,2.0,0.0,0.0,186778.89,0,0.0,0.0,8894.232857142857,2.0,0.09523809523809523,1.5894522831082174,31.571428571428573,False,False,0.0,12.137686143735385
647.0,France,Female,33.0,9.0,124577.33,1.0,1.0,1.0,156791.27,0,0.7945425150265063,3775.070606060606,4751.250606060606,3.0,0.030303030303030304,1.3342634281258279,19.606060606060606,False,False,1.0,11.962677087213848
759.0,Germany,Female,50.0,0.0,111577.01,1.0,0.0,0.0,160968.44,1,0.6931607835672632,2231.5402,3219.3688,1.0,0.02,1.3481808882831228,15.18,False,False,0.0,11.98896981228511
685.0,Germany,Female,28.0,8.0,158621.04,2.0,0.0,1.0,171070.43,0,0.9272265230174497,5665.037142857143,6109.658214285714,3.0,0.07142857142857142,1.4327894603213882,24.464285714285715,False,False,0.0,12.049836467562624
633.0,France,Male,24.0,1.0,0.0,2.0,1.0,1.0,158043.11,0,0.0,0.0,6585.129583333332,4.0,0.08333333333333333,1.3449163447701349,26.375,True,True,1.0,11.970629450261587
751.0,Germany,Female,46.0,7.0,136576.02,2.0,1.0,0.0,163587.9,0,0.8348784965147178,2969.043913043478,3556.2586956521736,3.0,0.043478260869565216,1.3701200082101228,16.32608695652174,False,False,0.0,12.005111852438219
628.0,France,Male,29.0,2.0,0.0,2.0,1.0,0.0,49374.82,0,0.0,0.0,1702.58,3.0,0.06896551724137931,0.4201701829208711,21.655172413793103,True,False,0.0,10.807216109660455
682.0,France,Male,51.0,6.0,146652.01,1.0,1.0,1.0,162719.69,0,0.901255465764469,2875.5296078431375,3190.5821568627453,3.0,0.0196078431372549,1.3847131374276898,13.372549019607844,False,False,1.0,11.999790451686376
673.0,France,Female,40.0,2.0,0.0,1.0,0.0,0.0,130664.79,1,0.0,0.0,3266.61975,1.0,0.025,1.1119321288789956,16.825,False,False,0.0,11.78039812089831
543.0,Germany,Female,29.0,4.0,122029.15,2.0,1.0,0.0,140765.44,0,0.8668970878079164,4207.901724137931,4853.980689655173,3.0,0.06896551724137931,1.1789719521339999,18.724137931034484,False,False,0.0,11.854857342022934
579.0,France,Male,39.0,2.0,0.0,2.0,0.0,0.0,35687.43,0,0.0,0.0,915.0623076923077,2.0,0.05128205128205128,0.3036931373334786,14.846153846153847,False,False,0.0,10.48258182560348
452.0,France,Male,36.0,1.0,0.0,2.0,1.0,0.0,87400.53,0,0.0,0.0,2427.7925,3.0,0.05555555555555555,0.7437616314850582,12.555555555555555,True,False,0.0,11.378268067211227
633.0,France,Male,40.0,3.0,0.0,2.0,1.0,1.0,102908.91,0,0.0,0.0,2572.72275,4.0,0.05,0.8757349503023498,15.825,True,True,1.0,11.541609224279178
678.0,France,Female,37.0,8.0,0.0,2.0,1.0,1.0,147090.9,0,0.0,0.0,3975.4297297297294,4.0,0.05405405405405406,1.2517151527640114,18.324324324324323,True,True,1.0,11.898812840491502
767.0,France,Male,21.0,2.0,0.0,2.0,1.0,0.0,97468.44,0,0.0,0.0,4641.354285714286,3.0,0.09523809523809523,0.8294376012674467,36.523809523809526,True,False,0.0,11.487294171957204
684.0,Germany,Male,43.0,7.0,127723.25,2.0,1.0,1.0,91086.73,0,1.4022157783027231,2970.3081395348836,2118.296046511628,4.0,0.046511627906976744,0.7628910894719795,15.906976744186046,False,False,1.0,11.41957838701995
714.0,France,Male,39.0,5.0,0.0,2.0,1.0,0.0,123499.98,0,0.0,0.0,3166.6661538461535,3.0,0.05128205128205128,1.0509609794491186,18.307692307692307,True,False,0.0,11.724004370241357
710.0,Germany,Female,33.0,5.0,154763.41,1.0,0.0,0.0,77961.41,0,1.9851284116077428,4689.800303030303,2362.46696969697,1.0,0.030303030303030304,0.6529608101165963,21.515151515151516,False,False,0.0,11.263982066432558
684.0,Spain,Female,32.0,5.0,0.0,1.0,1.0,0.0,103737.82,0,0.0,0.0,3241.806875,2.0,0.03125,0.8813390488930755,21.375,True,False,0.0,11.549631673250378
807.0,France,Female,52.0,2.0,0.0,2.0,1.0,0.0,101089.76,0,0.0,0.0,1944.033846153846,3.0,0.038461538461538464,0.8602543351171095,15.51923076923077,True,False,0.0,11.523774006173063
559.0,France,Male,26.0,5.0,0.0,2.0,0.0,0.0,143681.83,0,0.0,0.0,5526.22423076923,2.0,0.07692307692307693,1.2227046254245688,21.5,False,False,0.0,11.875363579889935
677.0,France,Male,33.0,9.0,119670.18,1.0,1.0,1.0,140746.13,0,0.8502555629771134,3626.3690909090906,4265.034242424243,3.0,0.030303030303030304,1.1977223853677788,20.515151515151516,False,False,1.0,11.854720155030277
752.0,Spain,Female,24.0,7.0,0.0,2.0,1.0,0.0,84584.69,0,0.0,0.0,3524.3620833333334,3.0,0.08333333333333333,0.7186172818699644,31.333333333333332,True,False,0.0,11.34552038235085
577.0,France,Male,38.0,2.0,0.0,2.0,1.0,1.0,173365.9,0,0.0,0.0,4562.260526315789,4.0,0.05263157894736842,1.4753103285286195,15.18421052631579,True,True,1.0,12.063165436987168
678.0,France,Male,31.0,9.0,122449.31,1.0,1.0,0.0,173783.38,0,0.7046088642078431,3949.9777419354837,5605.915483870968,2.0,0.03225806451612903,1.4788630027047645,21.870967741935484,False,False,0.0,12.065570614356849
615.0,France,Male,33.0,7.0,132057.92,1.0,1.0,1.0,153955.38,0,0.8577674908145465,4001.7551515151517,4665.314545454546,3.0,0.030303030303030304,1.3101305518937025,18.636363636363637,False,False,1.0,11.944424594520582
635.0,Germany,Female,28.0,0.0,122570.69,1.0,1.0,1.0,86791.9,1,1.4122365105499477,4377.524642857143,3099.710714285714,3.0,0.03571428571428571,0.7269200151146396,22.678571428571427,False,False,1.0,11.371280100067843
719.0,France,Male,56.0,5.0,0.0,3.0,1.0,0.0,161242.09,1,0.0,0.0,2879.3230357142857,4.0,0.05357142857142857,1.3721390467822174,12.839285714285714,True,False,0.0,11.990668381026637
647.0,Spain,Male,34.0,9.0,154483.98,1.0,1.0,0.0,54869.52,0,2.8154789763059713,4543.646470588235,1613.8094117647058,2.0,0.029411764705882353,0.46616220169287903,19.029411764705884,False,False,0.0,10.912731506953623
554.0,France,Male,34.0,7.0,0.0,1.0,0.0,0.0,93959.96,0,0.0,0.0,2763.5282352941176,1.0,0.029411764705882353,0.7995811140260913,16.294117647058822,False,False,0.0,11.450634655834321
646.0,France,Female,40.0,9.0,0.0,1.0,0.0,0.0,134463.28,1,0.0,0.0,3361.582,1.0,0.025,1.1442565452135383,16.15,False,False,0.0,11.809053866544247
844.0,Germany,Male,32.0,5.0,140733.74,1.0,1.0,1.0,180712.52,0,0.7787713878374337,4397.929375,5647.26625,3.0,0.03125,1.5135461692831313,26.375,False,False,1.0,12.104668293925318
750.0,Germany,Female,29.0,0.0,156848.13,1.0,1.0,1.0,126012.57,0,1.244702254703638,5408.556206896552,4345.261034482759,3.0,0.034482758620689655,1.0554102317040484,25.862068965517242,False,False,1.0,11.744144878547257
678.0,France,Male,25.0,1.0,71269.89,1.0,0.0,1.0,28690.9,0,2.484059057052933,2850.7956,1147.636,2.0,0.04,0.24415401820532048,27.12,False,False,0.0,10.264370131948183
672.0,Spain,Male,39.0,2.0,0.0,1.0,1.0,0.0,172096.08,1,0.0,0.0,4412.719999999999,2.0,0.02564102564102564,1.4620993140729834,17.23076923076923,True,False,0.0,12.05581401517597
613.0,France,Male,39.0,1.0,0.0,2.0,1.0,1.0,90928.02,0,0.0,0.0,2331.487692307692,4.0,0.05128205128205128,0.7737798901551971,15.717948717948717,True,True,1.0,11.41783448114071
648.0,Spain,Male,44.0,9.0,142406.43,1.0,1.0,1.0,176843.53,0,0.8052679676774152,3236.509772727273,4019.1711363636364,3.0,0.022727272727272728,1.502432849785103,14.727272727272727,False,False,1.0,12.08302626398847
664.0,France,Male,30.0,5.0,0.0,2.0,1.0,0.0,48986.18,0,0.0,0.0,1632.8726666666666,3.0,0.06666666666666667,0.41686293157513726,22.133333333333333,True,False,0.0,10.799313910207909
679.0,France,Male,39.0,6.0,0.0,2.0,1.0,0.0,72909.75,0,0.0,0.0,1869.4807692307693,3.0,0.05128205128205128,0.6204478921485685,17.41025641025641,True,False,0.0,11.19699136940235
616.0,France,Male,28.0,1.0,0.0,2.0,0.0,0.0,138526.96,0,0.0,0.0,4947.391428571428,2.0,0.07142857142857142,1.1788376772345133,22.0,False,False,0.0,11.838827461491377
648.0,France,Male,37.0,4.0,0.0,2.0,0.0,1.0,123882.73,0,0.0,0.0,3348.1818918918916,3.0,0.05405405405405406,1.0542181080323307,17.513513513513512,False,True,0.0,11.72709874341751
646.0,France,Male,39.0,0.0,0.0,1.0,1.0,0.0,86413.11,0,0.0,0.0,2215.7207692307693,2.0,0.02564102564102564,0.7353588779758865,16.564102564102566,True,False,0.0,11.366906251643675
738.0,Spain,Male,33.0,6.0,0.0,2.0,0.0,0.0,126812.63,0,0.0,0.0,3842.8069696969696,2.0,0.06060606060606061,1.0773787487709834,22.363636363636363,False,False,0.0,11.750473807321963
